Image_Name	Image_Mid_Time	Exposure_Duration	Filter_Wheel1	Filter_Wheel2	Gain_Mode_ID	Instrument_Mode_ID	Data_Conversion_Type	Inst_Cmprs_Type	Ring_Subspacecraft_Latitude	Observation_ID
W1623249743_1	2009160140053155	260	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.822568	ISS_112RI_MNRNGSHAD009_PRIME
W1623249847_1	2009160140236384	1800	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.759544	ISS_112RI_MNRNGSHAD009_PRIME
N1623249847_1	2009160140237054	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.759135	ISS_112RI_MNRNGSHAD009_PRIME
N1623249996_1	2009160140506053	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.667955	ISS_112RI_MNRNGSHAD009_PRIME
N1623250146_1	2009160140736052	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.575914	ISS_112RI_MNRNGSHAD009_PRIME
N1623250296_1	2009160141006051	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.483623	ISS_112RI_MNRNGSHAD009_PRIME
N1623250446_1	2009160141236050	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.391084	ISS_112RI_MNRNGSHAD009_PRIME
N1623250596_1	2009160141506049	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.298301	ISS_112RI_MNRNGSHAD009_PRIME
N1623250746_1	2009160141736048	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.205274	ISS_112RI_MNRNGSHAD009_PRIME
N1623250896_1	2009160142006046	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.112006	ISS_112RI_MNRNGSHAD009_PRIME
N1623251046_1	2009160142236045	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-44.018497	ISS_112RI_MNRNGSHAD009_PRIME
W1623251196_1	2009160142506184	180	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.924664	ISS_112RI_MNRNGSHAD009_PRIME
N1623251231_1	2009160142541044	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.902843	ISS_112RI_MNRNGSHAD009_PRIME
W1623251231_1	2009160142541144	260	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.902781	ISS_112RI_MNRNGSHAD009_PRIME
W1623251347_1	2009160142736373	1800	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.830563	ISS_112RI_MNRNGSHAD009_PRIME
N1623251347_1	2009160142737043	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.830142	ISS_112RI_MNRNGSHAD009_PRIME
N1623251496_1	2009160143006042	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.736553	ISS_112RI_MNRNGSHAD009_PRIME
N1623251646_1	2009160143236041	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.642106	ISS_112RI_MNRNGSHAD009_PRIME
N1623251796_1	2009160143506040	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.547428	ISS_112RI_MNRNGSHAD009_PRIME
N1623251946_1	2009160143736039	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.452522	ISS_112RI_MNRNGSHAD009_PRIME
W1623252400_1	2009160144510191	180	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.163802	ISS_112RI_MNRNGSHAD009_PRIME
N1623252443_1	2009160144553035	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.136459	ISS_112RI_MNRNGSHAD009_PRIME
W1623252443_1	2009160144553135	260	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.136396	ISS_112RI_MNRNGSHAD009_PRIME
W1623252547_1	2009160144736515	1500	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.070346	ISS_112RI_MNRNGSHAD009_PRIME
N1623252547_1	2009160144737035	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-43.070013	ISS_112RI_MNRNGSHAD009_PRIME
N1623252696_1	2009160145006034	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.974633	ISS_112RI_MNRNGSHAD009_PRIME
N1623252846_1	2009160145236033	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.878397	ISS_112RI_MNRNGSHAD009_PRIME
N1623252996_1	2009160145506032	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.781946	ISS_112RI_MNRNGSHAD009_PRIME
N1623253146_1	2009160145736030	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.685282	ISS_112RI_MNRNGSHAD009_PRIME
N1623253296_1	2009160150006029	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.588406	ISS_112RI_MNRNGSHAD009_PRIME
N1623253446_1	2009160150236028	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.491321	ISS_112RI_MNRNGSHAD009_PRIME
N1623253596_1	2009160150506027	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.394028	ISS_112RI_MNRNGSHAD009_PRIME
N1623253746_1	2009160150736026	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.296529	ISS_112RI_MNRNGSHAD009_PRIME
W1623253896_1	2009160151005505	1500	CL1	BL1	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.199165	ISS_112RI_MNRNGSHAD009_PRIME
N1623253931_1	2009160151041025	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.176	ISS_112RI_MNRNGSHAD009_PRIME
W1623253931_1	2009160151041125	260	CL1	GRN	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.175935	ISS_112RI_MNRNGSHAD009_PRIME
N1623254047_1	2009160151237024	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.100268	ISS_112RI_MNRNGSHAD009_PRIME
W1623254047_1	2009160151237164	180	CL1	RED	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.100177	ISS_112RI_MNRNGSHAD009_PRIME
N1623254196_1	2009160151506023	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-42.002816	ISS_112RI_MNRNGSHAD009_PRIME
N1623254346_1	2009160151736022	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-41.904513	ISS_112RI_MNRNGSHAD009_PRIME
N1623254496_1	2009160152006021	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-41.806012	ISS_112RI_MNRNGSHAD009_PRIME
N1623254646_1	2009160152236020	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-41.707317	ISS_112RI_MNRNGSHAD009_PRIME
N1623254796_1	2009160152506019	460	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-41.608429	ISS_112RI_MNRNGSHAD009_PRIME
W1623256900_1	2009160160010214	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-40.201883	ISS_112RI_MNRNGSHAD009_PRIME
W1623257256_1	2009160160606196	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-39.960557	ISS_112RI_MNRNGSHAD009_PRIME
W1623257616_1	2009160161206194	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-39.71558	ISS_112RI_MNRNGSHAD009_PRIME
W1623257976_1	2009160161806191	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-39.469693	ISS_112RI_MNRNGSHAD009_PRIME
W1623258336_1	2009160162406189	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-39.222918	ISS_112RI_MNRNGSHAD009_PRIME
W1623258696_1	2009160163006186	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-38.975279	ISS_112RI_MNRNGSHAD009_PRIME
W1623259056_1	2009160163606183	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-38.726801	ISS_112RI_MNRNGSHAD009_PRIME
W1623259416_1	2009160164206186	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-38.4775	ISS_112RI_MNRNGSHAD009_PRIME
W1623259776_1	2009160164806183	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-38.227409	ISS_112RI_MNRNGSHAD009_PRIME
W1623260136_1	2009160165406181	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.976545	ISS_112RI_MNRNGSHAD009_PRIME
W1623260496_1	2009160170006178	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.724933	ISS_112RI_MNRNGSHAD009_PRIME
W1623260856_1	2009160170606176	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.472592	ISS_112RI_MNRNGSHAD009_PRIME
W1623261216_5	2009160171206173	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-37.219547	ISS_112RI_MNRNGSHAD009_PRIME
W1623261576_5	2009160171806171	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-36.965817	ISS_112RI_MNRNGSHAD009_PRIME
W1623261936_5	2009160172406168	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-36.711427	ISS_112RI_MNRNGSHAD009_PRIME
W1623262296_1	2009160173006165	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-36.456396	ISS_112RI_MNRNGSHAD009_PRIME
W1623262656_1	2009160173606163	60	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-36.200745	ISS_112RI_MNRNGSHAD009_PRIME
W1623264103_1	2009160180013163	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-35.167346	ISS_112RI_MNRNGSHAD009_PRIME
W1623264343_1	2009160180413162	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-34.995106	ISS_112RI_MNRNGSHAD009_PRIME
W1623264583_1	2009160180813160	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-34.822643	ISS_112RI_MNRNGSHAD009_PRIME
W1623264823_1	2009160181213158	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-34.649964	ISS_112RI_MNRNGSHAD009_PRIME
W1623265063_1	2009160181613156	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-34.477073	ISS_112RI_MNRNGSHAD009_PRIME
W1623265303_1	2009160182013155	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-34.303976	ISS_112RI_MNRNGSHAD009_PRIME
W1623265543_1	2009160182413153	70	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-34.130681	ISS_112RI_MNRNGSHAD009_PRIME
N1623281440_1	2009160224909475	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.466001	ISS_112RF_HRESFRING001_PRIME
N1623281534_1	2009160225043459	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.397246	ISS_112RF_HRESFRING001_PRIME
N1623281632_1	2009160225221458	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.32557	ISS_112RF_HRESFRING001_PRIME
N1623281730_1	2009160225359457	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.253911	ISS_112RF_HRESFRING001_PRIME
N1623281828_1	2009160225537457	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.182269	ISS_112RF_HRESFRING001_PRIME
N1623281926_1	2009160225715456	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.110645	ISS_112RF_HRESFRING001_PRIME
N1623282024_1	2009160225853455	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-22.039038	ISS_112RF_HRESFRING001_PRIME
N1623282122_1	2009160230031455	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.967449	ISS_112RF_HRESFRING001_PRIME
N1623282220_1	2009160230209454	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.895878	ISS_112RF_HRESFRING001_PRIME
N1623282318_1	2009160230347453	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.824326	ISS_112RF_HRESFRING001_PRIME
N1623282416_1	2009160230525452	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.752793	ISS_112RF_HRESFRING001_PRIME
N1623282514_1	2009160230703452	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.681277	ISS_112RF_HRESFRING001_PRIME
N1623282612_1	2009160230841451	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.609781	ISS_112RF_HRESFRING001_PRIME
N1623282710_1	2009160231019450	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.538304	ISS_112RF_HRESFRING001_PRIME
N1623282808_1	2009160231157450	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.466845	ISS_112RF_HRESFRING001_PRIME
N1623282906_1	2009160231335449	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.395407	ISS_112RF_HRESFRING001_PRIME
N1623283004_1	2009160231513448	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.323988	ISS_112RF_HRESFRING001_PRIME
N1623283102_1	2009160231651448	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.252589	ISS_112RF_HRESFRING001_PRIME
N1623283200_1	2009160231829447	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.181211	ISS_112RF_HRESFRING001_PRIME
N1623283298_1	2009160232007446	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.109853	ISS_112RF_HRESFRING001_PRIME
N1623283396_1	2009160232145445	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-21.038515	ISS_112RF_HRESFRING001_PRIME
N1623283494_1	2009160232323445	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.967198	ISS_112RF_HRESFRING001_PRIME
N1623283592_1	2009160232501444	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.895902	ISS_112RF_HRESFRING001_PRIME
N1623283690_1	2009160232639443	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.824628	ISS_112RF_HRESFRING001_PRIME
N1623283788_1	2009160232817443	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.753374	ISS_112RF_HRESFRING001_PRIME
N1623283886_1	2009160232955442	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.682142	ISS_112RF_HRESFRING001_PRIME
N1623283984_1	2009160233133441	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.610932	ISS_112RF_HRESFRING001_PRIME
N1623284082_1	2009160233311441	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.539743	ISS_112RF_HRESFRING001_PRIME
N1623284180_1	2009160233449440	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.468577	ISS_112RF_HRESFRING001_PRIME
N1623284278_1	2009160233627439	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.397433	ISS_112RF_HRESFRING001_PRIME
N1623284376_1	2009160233805439	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.326311	ISS_112RF_HRESFRING001_PRIME
N1623284474_1	2009160233943438	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.255213	ISS_112RF_HRESFRING001_PRIME
N1623284572_1	2009160234121437	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.184137	ISS_112RF_HRESFRING001_PRIME
N1623284670_1	2009160234259436	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.113085	ISS_112RF_HRESFRING001_PRIME
N1623284768_1	2009160234437436	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-20.042055	ISS_112RF_HRESFRING001_PRIME
N1623284866_1	2009160234615435	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.971049	ISS_112RF_HRESFRING001_PRIME
N1623284964_1	2009160234753434	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.900066	ISS_112RF_HRESFRING001_PRIME
N1623285062_1	2009160234931434	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.829107	ISS_112RF_HRESFRING001_PRIME
N1623285160_1	2009160235109433	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.758173	ISS_112RF_HRESFRING001_PRIME
N1623285258_1	2009160235247432	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.687263	ISS_112RF_HRESFRING001_PRIME
N1623285356_1	2009160235425432	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.616376	ISS_112RF_HRESFRING001_PRIME
N1623285454_1	2009160235603431	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.545515	ISS_112RF_HRESFRING001_PRIME
N1623285552_1	2009160235741430	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.474678	ISS_112RF_HRESFRING001_PRIME
N1623285650_1	2009160235919429	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.403867	ISS_112RF_HRESFRING001_PRIME
N1623285748_1	2009161000057429	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.333079	ISS_112RF_HRESFRING001_PRIME
N1623285846_1	2009161000235428	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.262318	ISS_112RF_HRESFRING001_PRIME
N1623285944_1	2009161000413427	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.191582	ISS_112RF_HRESFRING001_PRIME
N1623286042_1	2009161000551427	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.120871	ISS_112RF_HRESFRING001_PRIME
N1623286140_1	2009161000729426	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-19.050187	ISS_112RF_HRESFRING001_PRIME
N1623286238_1	2009161000907425	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.979528	ISS_112RF_HRESFRING001_PRIME
N1623286336_1	2009161001045425	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.908895	ISS_112RF_HRESFRING001_PRIME
N1623286434_5	2009161001223424	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.838289	ISS_112RF_HRESFRING001_PRIME
N1623286532_1	2009161001401423	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.76771	ISS_112RF_HRESFRING001_PRIME
N1623286630_1	2009161001539423	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.697156	ISS_112RF_HRESFRING001_PRIME
N1623286728_1	2009161001717422	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.62663	ISS_112RF_HRESFRING001_PRIME
N1623286826_1	2009161001855421	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.556131	ISS_112RF_HRESFRING001_PRIME
N1623286924_1	2009161002033420	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.485659	ISS_112RF_HRESFRING001_PRIME
N1623287022_1	2009161002211420	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.415214	ISS_112RF_HRESFRING001_PRIME
N1623287120_1	2009161002349419	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.344797	ISS_112RF_HRESFRING001_PRIME
N1623287218_1	2009161002527418	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.274408	ISS_112RF_HRESFRING001_PRIME
N1623287316_1	2009161002705418	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.204046	ISS_112RF_HRESFRING001_PRIME
N1623287414_1	2009161002843417	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.133712	ISS_112RF_HRESFRING001_PRIME
N1623287512_1	2009161003021416	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-18.063407	ISS_112RF_HRESFRING001_PRIME
N1623287610_1	2009161003159416	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-17.993129	ISS_112RF_HRESFRING001_PRIME
N1623287708_1	2009161003337415	1200	CL1	CL2	29 ELECTRONS PER DN	FULL	TABLE	LOSSLESS	-17.922881	ISS_112RF_HRESFRING001_PRIME
